COMPLETE,STOREDGRAINS,SPECIES,AUTHOR,YEAR,TITLE,JOURNAL,DOI,ABSENT.PRESENT.APRD,LOCALITY,TRUE/FALSE.APPROXIMATE LOCATION,LONG,LAT,CHEM.IRAC,CHEM.GROUP,CHEM.ACTIVE,STRAIN.TEST,STRAIN.REF,RESISTANCE,SEVERITY,METHOD,LC50.Y,LC50.UNIT,RES.RATIO,VOL.LITERS,ng.PER.IND,SLOPE,SURV.PROP,LARVAE.DENSITY,CROP.DAMAGED.PERCENT,LIFESTAGE,COLLECT.YEAR,CROP,TEMP,NOTES,CHECK.POINT,STATE,MECHANISM,COMMON.ACTIVES,point_id,REGION
NA,FALSE,Therioaphis trifolii,Holtkamp,1992,Insecticide Resistance in Therioaphis trifolii f. maculata (Hemiptera: Aphididae) in Australia,Journal of Economic Entomology,10.1093/jee/85.5.1576,0,Tamworth,FALSE,150.932,-31.0927,1B,Organophosphates,Monocrotophos,Resistant,Susceptible,1,MODERATE,RR,54.4,ppm,11.3,NA,NA,NA,4.4,NA,NA,Adult,1979,Alfalfa,22,NA,2020_05_15,NSW,NA,Chlorpyrifos; Dimethoate; Acephate,359,North West NSW
NA,FALSE,Therioaphis trifolii,Holtkamp,1992,Insecticide Resistance in Therioaphis trifolii f. maculata (Hemiptera: Aphididae) in Australia,Journal of Economic Entomology,10.1093/jee/85.5.1576,0,Tamworth,FALSE,150.932,-31.0927,1B,Organophosphates,Omethoate,Resistant,Susceptible,1,LOW,RR,262.6,ppm,9.4,NA,NA,NA,3.1,NA,NA,Adult,1979,Alfalfa,22,NA,2020_05_15,NSW,NA,Chlorpyrifos; Dimethoate; Acephate,360,North West NSW
NA,FALSE,Helicoverpa armigera,Gunning,1990,"Insecticide Resistance in Helicoverpa spp., Bioassay techniques for Contact Insecticides Against 1st Instar Helicoverpa Spp.",Cotton Research and Development Corporation (CRDC) Final Report,NA,0,Emerald,FALSE,148.1646,-23.5273,3A,"Pyrethroids, Pyrethrins",Fenvalerate,Emerald,Narrabri,1,LOW,RR,0.0033,mg/cm2,5.8,NA,NA,1.1,NA,NA,NA,1st instar,1983,Cotton,25,NA,2020_05_15,QLD,NA,Alpha-cypermethrin; Bifenthrin; Lambda-cyhalothrin,361,Fitzroy
NA,FALSE,Helicoverpa armigera,Gunning,1990,"Insecticide Resistance in Helicoverpa spp., Bioassay techniques for Contact Insecticides Against 1st Instar Helicoverpa Spp.",Cotton Research and Development Corporation (CRDC) Final Report,NA,0,Emerald,FALSE,148.1646,-23.5273,3A,"Pyrethroids, Pyrethrins",Fenvalerate,Emerald,Narrabri,1,MODERATE,RR,0.23,mg/cm2,11.5,NA,NA,NA,NA,NA,NA,3rd instar,1983,Cotton,25,NA,2020_05_15,QLD,NA,Alpha-cypermethrin; Bifenthrin; Lambda-cyhalothrin,362,Fitzroy
NA,FALSE,Helicoverpa armigera,Gunning,1990,"Insecticide Resistance in Helicoverpa spp., Endosulfan Resistance in H. armigera",Cotton Research and Development Corporation (CRDC) Final Report,NA,0,Wee Waa,FALSE,149.4455,-30.2266,2A,Cyclodiene Organochlorines,Endosulfan,Wee Waa,Susceptible,1,MODERATE,RR,51.4,ug/larva,46.7,NA,NA,0.98,NA,NA,NA,Larvae,1974,Cotton,25,NA,2020_05_15,NSW,NA,Aldrin; Chlorobenzilate; Chlordane,363,North West NSW
NA,FALSE,Helicoverpa armigera,Gunning,1990,"Insecticide Resistance in Helicoverpa spp., Endosulfan Resistance in H. armigera",Cotton Research and Development Corporation (CRDC) Final Report,NA,0,Narrabri,FALSE,149.7812,-30.3324,2A,Cyclodiene Organochlorines,Endosulfan,Narrabri,Susceptible,1,MODERATE,RR,54.6,ug/larva,49.6,NA,NA,1.1,NA,NA,NA,Larvae,1974,Cotton,25,NA,2020_05_15,NSW,NA,Aldrin; Chlorobenzilate; Chlordane,364,North West NSW
NA,FALSE,Helicoverpa armigera,Gunning,1990,"Insecticide Resistance in Helicoverpa spp., Endosulfan Resistance in H. armigera",Cotton Research and Development Corporation (CRDC) Final Report,NA,0,Breeza,FALSE,150.4639,-31.2495,2A,Cyclodiene Organochlorines,Endosulfan,Breeza,Susceptible,1,MODERATE,RR,26,ug/larva,23.6,NA,NA,1.3,NA,NA,NA,Larvae,1974,Maize,25,NA,2020_05_15,NSW,NA,Aldrin; Chlorobenzilate; Chlordane,365,North West NSW
NA,FALSE,Helicoverpa armigera,Gunning,1990,"Insecticide Resistance in Helicoverpa spp., Endosulfan Resistance in H. armigera",Cotton Research and Development Corporation (CRDC) Final Report,NA,0,Wee Waa,FALSE,149.4455,-30.2266,2A,Cyclodiene Organochlorines,Endosulfan,Wee Waa,Susceptible,1,MODERATE,RR,36,ug/larva,32.7,NA,NA,2,NA,NA,NA,Larvae,1975,Cotton,25,NA,2020_05_15,NSW,NA,Aldrin; Chlorobenzilate; Chlordane,366,North West NSW
NA,FALSE,Helicoverpa armigera,Gunning,1990,"Insecticide Resistance in Helicoverpa spp., Endosulfan Resistance in H. armigera",Cotton Research and Development Corporation (CRDC) Final Report,NA,0,Jambin,FALSE,150.3722,-24.1986,2A,Cyclodiene Organochlorines,Endosulfan,Jambin,Susceptible,1,LOW,RR,9.8,ug/larva,8.9,NA,NA,1.8,NA,NA,NA,Larvae,1984,Maize,25,NA,2020_05_15,QLD,NA,Aldrin; Chlorobenzilate; Chlordane,367,Fitzroy
NA,FALSE,Helicoverpa armigera,Gunning,1990,"Insecticide Resistance in Helicoverpa spp., Endosulfan Resistance in H. armigera",Cotton Research and Development Corporation (CRDC) Final Report,NA,0,Wowan,FALSE,150.1948,-23.9075,2A,Cyclodiene Organochlorines,Endosulfan,Wowan,Susceptible,1,LOW,RR,9.7,ug/larva,8.8,NA,NA,1.6,NA,NA,NA,Larvae,1984,Sunflower,25,NA,2020_05_15,QLD,NA,Aldrin; Chlorobenzilate; Chlordane,368,Fitzroy
NA,FALSE,Helicoverpa armigera,Gunning,1990,"Insecticide Resistance in Helicoverpa spp., Endosulfan Resistance in H. armigera",Cotton Research and Development Corporation (CRDC) Final Report,NA,0,Bowen,FALSE,148.2463,-20.0121,2A,Cyclodiene Organochlorines,Endosulfan,Bowen,Susceptible,1,MODERATE,RR,12.6,ug/larva,11.5,NA,NA,2.2,NA,NA,NA,Larvae,1984,Tomato,25,NA,2020_05_15,QLD,NA,Aldrin; Chlorobenzilate; Chlordane,369,Burdekin
NA,FALSE,Helicoverpa armigera,Gunning,1990,"Insecticide Resistance in Helicoverpa spp., Endosulfan Resistance in H. armigera",Cotton Research and Development Corporation (CRDC) Final Report,NA,0,Emerald,FALSE,148.1646,-23.5273,2A,Cyclodiene Organochlorines,Endosulfan,Emerald,Susceptible,1,LOW,RR,6.6,ug/larva,6,NA,NA,1.5,NA,NA,NA,Larvae,1984,Sorghum,25,NA,2020_05_15,QLD,NA,Aldrin; Chlorobenzilate; Chlordane,370,Fitzroy
NA,FALSE,Helicoverpa armigera,Gunning,1990,"Insecticide Resistance in Helicoverpa spp., Endosulfan Resistance in H. armigera",Cotton Research and Development Corporation (CRDC) Final Report,NA,0,Jambin,FALSE,150.3722,-24.1986,2A,Cyclodiene Organochlorines,Endosulfan,Jambin,Susceptible,1,LOW,RR,7.8,ug/larva,7.1,NA,NA,2.5,NA,NA,NA,Larvae,1984,Maize,25,NA,2020_05_15,QLD,NA,Aldrin; Chlorobenzilate; Chlordane,371,Fitzroy
NA,FALSE,Helicoverpa armigera,Gunning,1990,"Insecticide Resistance in Helicoverpa spp., Endosulfan Resistance in H. armigera",Cotton Research and Development Corporation (CRDC) Final Report,NA,0,Moree,FALSE,149.8339,-29.4658,2A,Cyclodiene Organochlorines,Endosulfan,Moree,Susceptible,1,LOW,RR,10,ug/larva,9.1,NA,NA,1,NA,NA,NA,Larvae,1984,Maize,25,NA,2020_05_15,NSW,NA,Aldrin; Chlorobenzilate; Chlordane,372,North West NSW
NA,FALSE,Helicoverpa armigera,Gunning,1990,"Insecticide Resistance in Helicoverpa spp., Endosulfan Resistance in H. armigera",Cotton Research and Development Corporation (CRDC) Final Report,NA,0,Narromine,FALSE,148.2395,-32.2327,2A,Cyclodiene Organochlorines,Endosulfan,Narromine,Susceptible,1,LOW,RR,8.1,ug/larva,7.4,NA,NA,1.5,NA,NA,NA,Larvae,1984,Maize,25,NA,2020_05_15,NSW,NA,Aldrin; Chlorobenzilate; Chlordane,373,Central West
NA,FALSE,Helicoverpa armigera,Gunning,1990,"Insecticide Resistance in Helicoverpa spp., Endosulfan Resistance in H. armigera",Cotton Research and Development Corporation (CRDC) Final Report,NA,0,Formartin,FALSE,151.524,-27.3991,2A,Cyclodiene Organochlorines,Endosulfan,Formartin,Susceptible,1,LOW,RR,6.6,ug/larva,6,NA,NA,1.9,NA,NA,NA,Larvae,1985,Cotton,25,NA,2020_05_15,QLD,NA,Aldrin; Chlorobenzilate; Chlordane,374,Condamine
NA,FALSE,Helicoverpa armigera,Gunning,1990,"Insecticide Resistance in Helicoverpa spp., Endosulfan Resistance in H. armigera",Cotton Research and Development Corporation (CRDC) Final Report,NA,0,Breeza,FALSE,150.4639,-31.2495,2A,Cyclodiene Organochlorines,Endosulfan,Breeza,Susceptible,1,LOW,RR,8.5,ug/larva,8,NA,NA,1.8,NA,NA,NA,Larvae,1985,Light trap,25,NA,2020_05_15,NSW,NA,Aldrin; Chlorobenzilate; Chlordane,375,North West NSW
NA,FALSE,Helicoverpa armigera,Gunning,1990,"Insecticide Resistance in Helicoverpa spp., Endosulfan Resistance in H. armigera",Cotton Research and Development Corporation (CRDC) Final Report,NA,0,Mona Park,FALSE,147.2296,-19.7261,2A,Cyclodiene Organochlorines,Endosulfan,Mona Park,Susceptible,1,LOW,RR,7.4,ug/larva,6.8,NA,NA,2.8,NA,NA,NA,Larvae,1985,Sweet corn,25,NA,2020_05_15,QLD,NA,Aldrin; Chlorobenzilate; Chlordane,376,Burdekin
NA,FALSE,Helicoverpa armigera,Gunning,1990,"Insecticide Resistance in Helicoverpa spp., Endosulfan Resistance in H. armigera",Cotton Research and Development Corporation (CRDC) Final Report,NA,0,Mareeba,FALSE,145.4389,-17.0019,2A,Cyclodiene Organochlorines,Endosulfan,Mareeba,Susceptible,1,LOW,RR,5.8,ug/larva,5.3,NA,NA,1.8,NA,NA,NA,Larvae,1985,Tobacco,25,NA,2020_05_15,QLD,NA,Aldrin; Chlorobenzilate; Chlordane,377,Wet Tropics
NA,FALSE,Helicoverpa armigera,Gunning,1990,"Insecticide Resistance in Helicoverpa spp., Endosulfan Resistance in H. armigera",Cotton Research and Development Corporation (CRDC) Final Report,NA,0,Capella,FALSE,148.0243,-23.0806,2A,Cyclodiene Organochlorines,Endosulfan,Capella,Susceptible,1,LOW,RR,6.5,ug/larva,6,NA,NA,1.5,NA,NA,NA,Larvae,1985,Maize,25,NA,2020_05_15,QLD,NA,Aldrin; Chlorobenzilate; Chlordane,378,Fitzroy
NA,FALSE,Helicoverpa armigera,Gunning,1990,"Insecticide Resistance in Helicoverpa spp., Endosulfan Resistance in H. armigera",Cotton Research and Development Corporation (CRDC) Final Report,NA,0,Orion,FALSE,148.411,-24.2314,2A,Cyclodiene Organochlorines,Endosulfan,Orion,Susceptible,1,LOW,RR,8,ug/larva,7.3,NA,NA,1.3,NA,NA,NA,Larvae,1985,Maize,25,NA,2020_05_15,QLD,NA,Aldrin; Chlorobenzilate; Chlordane,379,Fitzroy
NA,FALSE,Helicoverpa armigera,Gunning,1990,"Insecticide Resistance in Helicoverpa spp., Endosulfan Resistance in H. armigera",Cotton Research and Development Corporation (CRDC) Final Report,NA,0,Mareeba,FALSE,145.4389,-17.0019,2A,Cyclodiene Organochlorines,Endosulfan,Mareeba,Susceptible,1,LOW,RR,8.6,ug/larva,7.8,NA,NA,1.2,NA,NA,NA,Larvae,1985,Tobacco,25,NA,2020_05_15,QLD,NA,Aldrin; Chlorobenzilate; Chlordane,380,Wet Tropics
NA,FALSE,Helicoverpa armigera,Gunning,1990,"Insecticide Resistance in Helicoverpa spp., Endosulfan Resistance in H. armigera",Cotton Research and Development Corporation (CRDC) Final Report,NA,0,Capella,FALSE,148.0243,-23.0806,2A,Cyclodiene Organochlorines,Endosulfan,Capella,Susceptible,1,LOW,RR,7.4,ug/larva,6.7,NA,NA,1.1,NA,NA,NA,Larvae,1985,Sunflower,25,NA,2020_05_15,QLD,NA,Aldrin; Chlorobenzilate; Chlordane,381,Fitzroy
NA,FALSE,Helicoverpa armigera,Gunning,1990,"Insecticide Resistance in Helicoverpa spp., Endosulfan Resistance in H. armigera",Cotton Research and Development Corporation (CRDC) Final Report,NA,0,Wowan,FALSE,150.1948,-23.9075,2A,Cyclodiene Organochlorines,Endosulfan,Wowan,Susceptible,1,LOW,RR,9.1,ug/larva,8.3,NA,NA,1.4,NA,NA,NA,Larvae,1985,Linseed,25,NA,2020_05_15,QLD,NA,Aldrin; Chlorobenzilate; Chlordane,382,Fitzroy
NA,FALSE,Helicoverpa armigera,Gunning,1990,"Insecticide Resistance in Helicoverpa spp., Endosulfan Resistance in H. armigera",Cotton Research and Development Corporation (CRDC) Final Report,NA,0,Gordonstone,FALSE,148.128,-23.312,2A,Cyclodiene Organochlorines,Endosulfan,Gordonstone,Susceptible,1,LOW,RR,6.5,ug/larva,5.9,NA,NA,2.2,NA,NA,NA,Larvae,1985,Sunflower,25,NA,2020_05_15,QLD,NA,Aldrin; Chlorobenzilate; Chlordane,383,Fitzroy
NA,FALSE,Helicoverpa armigera,Gunning,1990,"Insecticide Resistance in Helicoverpa spp., Endosulfan Resistance in H. armigera",Cotton Research and Development Corporation (CRDC) Final Report,NA,0,Capella,FALSE,148.0243,-23.0806,2A,Cyclodiene Organochlorines,Endosulfan,Capella,Susceptible,1,LOW,RR,9.3,ug/larva,8.5,NA,NA,1.5,NA,NA,NA,Larvae,1985,Sunflower,25,NA,2020_05_15,QLD,NA,Aldrin; Chlorobenzilate; Chlordane,384,Fitzroy
NA,FALSE,Helicoverpa armigera,Gunning,1990,"Insecticide Resistance in Helicoverpa spp., Endosulfan Resistance in H. armigera",Cotton Research and Development Corporation (CRDC) Final Report,NA,0,Bowen,FALSE,148.2463,-20.0121,2A,Cyclodiene Organochlorines,Endosulfan,Bowen,Susceptible,1,LOW,RR,7.5,ug/larva,6.8,NA,NA,1.5,NA,NA,NA,Larvae,1985,Tomato,25,NA,2020_05_15,QLD,NA,Aldrin; Chlorobenzilate; Chlordane,385,Burdekin
NA,FALSE,Helicoverpa armigera,Gunning,1990,"Insecticide Resistance in Helicoverpa spp., Endosulfan Resistance in H. armigera",Cotton Research and Development Corporation (CRDC) Final Report,NA,0,Emerald,FALSE,148.1646,-23.5273,2A,Cyclodiene Organochlorines,Endosulfan,Emerald,Susceptible,1,LOW,RR,8.9,ug/larva,8.1,NA,NA,3,NA,NA,NA,Larvae,1985,Maize,25,NA,2020_05_15,QLD,NA,Aldrin; Chlorobenzilate; Chlordane,386,Fitzroy
NA,FALSE,Helicoverpa armigera,Gunning,1990,"Insecticide Resistance in Helicoverpa spp., Endosulfan Resistance in H. armigera",Cotton Research and Development Corporation (CRDC) Final Report,NA,0,Mareeba,FALSE,145.4389,-17.0019,2A,Cyclodiene Organochlorines,Endosulfan,Mareeba,Susceptible,1,LOW,RR,7.7,ug/larva,7,NA,NA,2.1,NA,NA,NA,Larvae,1985,Tobacco,25,NA,2020_05_15,QLD,NA,Aldrin; Chlorobenzilate; Chlordane,387,Wet Tropics
NA,FALSE,Helicoverpa armigera,Gunning,1990,"Insecticide Resistance in Helicoverpa spp., Endosulfan Resistance in H. armigera",Cotton Research and Development Corporation (CRDC) Final Report,NA,0,Tenterfield,FALSE,152.019,-29.0576,2A,Cyclodiene Organochlorines,Endosulfan,Tenterfield,Susceptible,1,LOW,RR,8.5,ug/larva,7.3,NA,NA,0.53,NA,NA,NA,Larvae,1986,Maize,25,NA,2020_05_15,NSW,NA,Aldrin; Chlorobenzilate; Chlordane,388,Northern Tablelands
NA,FALSE,Helicoverpa armigera,Gunning,1990,"Insecticide Resistance in Helicoverpa spp., Endosulfan Resistance in H. armigera",Cotton Research and Development Corporation (CRDC) Final Report,NA,0,Cowra,FALSE,148.6779,-33.8281,2A,Cyclodiene Organochlorines,Endosulfan,Cowra,Susceptible,1,LOW,RR,10,ug/larva,9.1,NA,NA,0.49,NA,NA,NA,Larvae,1986,Sweet corn,25,NA,2020_05_15,NSW,NA,Aldrin; Chlorobenzilate; Chlordane,389,Central Tablelands
NA,FALSE,Helicoverpa armigera,Gunning,1990,"Insecticide Resistance in Helicoverpa spp., Endosulfan Resistance in H. armigera",Cotton Research and Development Corporation (CRDC) Final Report,NA,0,Darlington Point,FALSE,146,-34.5667,2A,Cyclodiene Organochlorines,Endosulfan,Darlington Point,Susceptible,1,LOW,RR,7.6,ug/larva,7,NA,NA,0.76,NA,NA,NA,Larvae,1986,Sweet corn,25,NA,2020_05_15,NSW,NA,Aldrin; Chlorobenzilate; Chlordane,390,Riverina
NA,FALSE,Helicoverpa armigera,Gunning,1990,"Insecticide Resistance in Helicoverpa spp., Endosulfan Resistance in H. armigera",Cotton Research and Development Corporation (CRDC) Final Report,NA,0,Warren,FALSE,147.8162,-31.7026,2A,Cyclodiene Organochlorines,Endosulfan,Warren,Susceptible,1,LOW,RR,6.1,ug/larva,5.6,NA,NA,0.9,NA,NA,NA,Larvae,1986,Cotton,25,NA,2020_05_15,NSW,NA,Aldrin; Chlorobenzilate; Chlordane,391,Central West
NA,FALSE,Helicoverpa armigera,Gunning,1990,"Insecticide Resistance in Helicoverpa spp., Endosulfan Resistance in H. armigera",Cotton Research and Development Corporation (CRDC) Final Report,NA,0,Kingower,FALSE,148.1,-23.45,2A,Cyclodiene Organochlorines,Endosulfan,Kingower,Susceptible,1,LOW,RR,9.6,ug/larva,8.7,NA,NA,0.8,NA,NA,NA,Larvae,1986,Cotton,25,NA,2020_05_15,QLD,NA,Aldrin; Chlorobenzilate; Chlordane,392,Fitzroy
NA,FALSE,Helicoverpa armigera,Gunning,1990,"Insecticide Resistance in Helicoverpa spp., Endosulfan Resistance in H. armigera",Cotton Research and Development Corporation (CRDC) Final Report,NA,0,Emerald,FALSE,148.1646,-23.5273,2A,Cyclodiene Organochlorines,Endosulfan,Emerald,Susceptible,1,MODERATE,RR,25,ug/larva,22.7,NA,NA,1.4,NA,NA,NA,Larvae,1986,Cotton,25,NA,2020_05_15,QLD,NA,Aldrin; Chlorobenzilate; Chlordane,393,Fitzroy
NA,FALSE,Helicoverpa armigera,Gunning,1990,"Insecticide Resistance in Helicoverpa spp., Endosulfan Resistance in H. armigera",Cotton Research and Development Corporation (CRDC) Final Report,NA,0,Singelton,FALSE,151.1788,-32.5695,2A,Cyclodiene Organochlorines,Endosulfan,Singleton,Susceptible,1,LOW,RR,6.2,ug/larva,5.6,NA,NA,0.7,NA,NA,NA,Larvae,1986,Maize,25,NA,2020_05_15,NSW,NA,Aldrin; Chlorobenzilate; Chlordane,394,Hunter
NA,FALSE,Helicoverpa armigera,Gunning,1990,"Insecticide Resistance in Helicoverpa spp., Endosulfan Resistance in H. armigera",Cotton Research and Development Corporation (CRDC) Final Report,NA,0,Forbes,FALSE,148.0067,-33.3799,2A,Cyclodiene Organochlorines,Endosulfan,Forbes,Susceptible,1,LOW,RR,6.2,ug/larva,5.6,NA,NA,1.1,NA,NA,NA,Larvae,1986,Maize,25,NA,2020_05_15,NSW,NA,Aldrin; Chlorobenzilate; Chlordane,395,Central West
NA,FALSE,Helicoverpa armigera,Gunning,1990,"Insecticide Resistance in Helicoverpa spp., Endosulfan Resistance in H. armigera",Cotton Research and Development Corporation (CRDC) Final Report,NA,0,Emerald,FALSE,148.1646,-23.5273,2A,Cyclodiene Organochlorines,Endosulfan,Emerald,Susceptible,1,MODERATE,RR,25,ug/larva,22.7,NA,NA,1.4,NA,NA,NA,Larvae,1986,Cotton,25,NA,2020_05_15,QLD,NA,Aldrin; Chlorobenzilate; Chlordane,396,Fitzroy
NA,FALSE,Helicoverpa armigera,Gunning,1990,"Insecticide Resistance in Helicoverpa spp., Endosulfan Resistance in H. armigera",Cotton Research and Development Corporation (CRDC) Final Report,NA,0,Gundagai,FALSE,148.1021,-35.0566,2A,Cyclodiene Organochlorines,Endosulfan,Gundagai,Susceptible,1,MODERATE,RR,16,ug/larva,14.6,NA,NA,0.9,NA,NA,NA,Larvae,1986,Sweet corn,25,NA,2020_05_15,NSW,NA,Aldrin; Chlorobenzilate; Chlordane,397,Riverina
NA,FALSE,Helicoverpa armigera,Gunning,1990,"Insecticide Resistance in Helicoverpa spp., Endosulfan Resistance in H. armigera",Cotton Research and Development Corporation (CRDC) Final Report,NA,0,Biloela,FALSE,150.5164,-24.3977,2A,Cyclodiene Organochlorines,Endosulfan,Biloela,Susceptible,1,MODERATE,RR,13,ug/larva,11.9,NA,NA,1.2,NA,NA,NA,Larvae,1986,Maize,25,NA,2020_05_15,QLD,NA,Aldrin; Chlorobenzilate; Chlordane,398,Fitzroy
NA,FALSE,Helicoverpa armigera,Gunning,1990,"Insecticide Resistance in Helicoverpa spp., Endosulfan Resistance in H. armigera",Cotton Research and Development Corporation (CRDC) Final Report,NA,0,Bowen,FALSE,148.2463,-20.0121,2A,Cyclodiene Organochlorines,Endosulfan,Bowen,Susceptible,1,LOW,RR,6.8,ug/larva,6.2,NA,NA,1.3,NA,NA,NA,Larvae,1986,Tomato,25,NA,2020_05_15,QLD,NA,Aldrin; Chlorobenzilate; Chlordane,399,Burdekin
NA,FALSE,Helicoverpa armigera,Gunning,1990,"Insecticide Resistance in Helicoverpa spp., Endosulfan Resistance in H. armigera",Cotton Research and Development Corporation (CRDC) Final Report,NA,0,Moura,FALSE,149.9747,-24.573,2A,Cyclodiene Organochlorines,Endosulfan,Moura,Susceptible,1,LOW,RR,10,ug/larva,9.1,NA,NA,1.3,NA,NA,NA,Larvae,1986,Chickpea,25,NA,2020_05_15,QLD,NA,Aldrin; Chlorobenzilate; Chlordane,400,Fitzroy
NA,FALSE,Plutella xylostella,Baker,2013,Mechanisms and management of insecticide resistance in Australian diamondback moth,Horticulture Australia Ltd,NA,0,SE QLD,FALSE,142.702789,-20.917574,6,"Avermectins, Milbemycins",Emamectin benzoate,QLD 2008 (b),WS,1,LOW,RR,0.1496,mg ai/L,5.5,NA,NA,1.24,NA,NA,NA,3rd Instar,2008,Brassica vegetables,25,Research report (Project No: VG08062) for Horticulture Australia Ltd,2020_07_20,QLD,NA,Abamectin; Milbemectin; Emamectin benzoate,401,Southern Gulf
NA,FALSE,Plutella xylostella,Baker,2013,Mechanisms and management of insecticide resistance in Australian diamondback moth,Horticulture Australia Ltd,NA,0,SE QLD,FALSE,142.702789,-20.917574,6,"Avermectins, Milbemycins",Emamectin benzoate,QLD 2008 (d),WS,1,LOW,RR,0.2508,mg ai/L,9.2,NA,NA,1.96,NA,NA,NA,3rd Instar,2008,Brassica vegetables,25,Research report (Project No: VG08062) for Horticulture Australia Ltd,2020_07_20,QLD,NA,Abamectin; Milbemectin; Emamectin benzoate,402,Southern Gulf
NA,FALSE,Plutella xylostella,Baker,2013,Mechanisms and management of insecticide resistance in Australian diamondback moth,Horticulture Australia Ltd,NA,0,SE QLD,FALSE,142.702789,-20.917574,6,"Avermectins, Milbemycins",Emamectin benzoate,Combined QLD 2009,WS,1,LOW,RR,0.176,mg ai/L,6.5,NA,NA,1.657,NA,NA,NA,3rd Instar,2009,Brassica vegetables,25,Research report (Project No: VG08062) for Horticulture Australia Ltd,2020_07_20,QLD,NA,Abamectin; Milbemectin; Emamectin benzoate,403,Southern Gulf
NA,FALSE,Plutella xylostella,Baker,2013,Mechanisms and management of insecticide resistance in Australian diamondback moth,Horticulture Australia Ltd,NA,0,Werombi,FALSE,150.5846,-33.9818,6,"Avermectins, Milbemycins",Emamectin benzoate,NSW 2010 (a),WS,1,LOW,RR,0.2024,mg ai/L,7.4,NA,NA,2.311,NA,NA,NA,3rd Instar,2010,Brassica vegetables,25,Research report (Project No: VG08062) for Horticulture Australia Ltd,2020_07_20,NSW,NA,Abamectin; Milbemectin; Emamectin benzoate,404,Greater Sydney
NA,FALSE,Plutella xylostella,Baker,2013,Mechanisms and management of insecticide resistance in Australian diamondback moth,Horticulture Australia Ltd,NA,0,SE QLD,FALSE,142.702789,-20.917574,6,"Avermectins, Milbemycins",Emamectin benzoate,QLD 2011 (c),WS,1,MODERATE,RR,0.7788,mg ai/L,28.6,NA,NA,1.401,NA,NA,NA,3rd Instar,2011,Brassica vegetables,25,Research report (Project No: VG08062) for Horticulture Australia Ltd,2020_07_20,QLD,NA,Abamectin; Milbemectin; Emamectin benzoate,405,Southern Gulf
NA,FALSE,Plutella xylostella,Baker,2013,Mechanisms and management of insecticide resistance in Australian diamondback moth,Horticulture Australia Ltd,NA,0,SE QLD,FALSE,142.702789,-20.917574,6,"Avermectins, Milbemycins",Emamectin benzoate,QLD 2011 d(d1+d2),WS,1,LOW,RR,0.2068,mg ai/L,7.6,NA,NA,1.495,NA,NA,NA,3rd Instar,2011,Brassica vegetables,25,Research report (Project No: VG08062) for Horticulture Australia Ltd,2020_07_20,QLD,NA,Abamectin; Milbemectin; Emamectin benzoate,406,Southern Gulf
NA,FALSE,Plutella xylostella,Baker,2013,Mechanisms and management of insecticide resistance in Australian diamondback moth,Horticulture Australia Ltd,NA,0,SE QLD,FALSE,142.702789,-20.917574,6,"Avermectins, Milbemycins",Emamectin benzoate,QLD 2011 (e+f),WS,1,LOW,RR,0.2068,mg ai/L,7.6,NA,NA,1.693,NA,NA,NA,3rd Instar,2011,Brassica vegetables,25,Research report (Project No: VG08062) for Horticulture Australia Ltd,2020_07_20,QLD,NA,Abamectin; Milbemectin; Emamectin benzoate,407,Southern Gulf
NA,FALSE,Plutella xylostella,Baker,2013,Mechanisms and management of insecticide resistance in Australian diamondback moth,Horticulture Australia Ltd,NA,0,SE QLD,FALSE,142.702789,-20.917574,6,"Avermectins, Milbemycins",Emamectin benzoate,QLD 2011 (i+j),WS,1,LOW,RR,0.2068,mg ai/L,7.6,NA,NA,1.264,NA,NA,NA,3rd Instar,2011,Brassica vegetables,25,Research report (Project No: VG08062) for Horticulture Australia Ltd,2020_07_20,QLD,NA,Abamectin; Milbemectin; Emamectin benzoate,408,Southern Gulf
